empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,MAXDepth,<<<NULL>>>,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,creation_order,author
0,1,15.04918033,11.16857923,207,64,918,0,283,0,0.6,0,0.308278867,0,0,0,0,0,0,1,0.8,1,6,0,0,5,1,0,0,0.694493783,1,0.85,3,1,4,1.333333333,1,3,0.333333333,0.444444444,45,0.818181818,0,0,1,0,3,0,0,1,16,57,2,6,1,3,0,0,54,1,0,2,34,52,9,3,0,83,5,152,0,1,48,3,1,5,5,211,27,5,5,0,6,1,3,0,11,0,0,27,6,171,43,3,112,5,5,3,2,1,15,0,93,0,24,21,0,0,26,1,26,59,3,3,1,0,AekdyCoin
0,1,14.46938776,9.264030612,157,64,709,1,191,0,0.590909091,0,0.270803949,0,0,0,0,0,0,1,0.8,1,6,1,0,4,1,0,0,0.694493783,1,0.85,1,0,7,0,1,3,2,0,35,0.795454545,0,0,1,0,2,0,0,1,0,15,0,4,0,3,0,0,14,1,0,0,6,11,2,0,0,27,4,30,0,0,12,0,1,1,1,57,10,1,1,0,2,1,0,0,3,0,0,22,1,39,8,0,42,1,1,3,2,1,1,0,60,0,6,6,0,0,2,1,5,11,3,3,1,0,AekdyCoin
0,1,14.49056604,11.81204644,171,65,768,0,334,0,0.680851064,0,0.434895833,0,0,0,0,0,0,1,0.8,1,7,2,0,4,1,0,0,0.694493783,1,0.85,0,0,0,0,3,6,0,0,34,0.723404255,1,0,1,0,2,0,0,1,8,37,0,7,2,3,0,0,14,1,0,4,6,17,2,0,0,27,4,43,0,1,16,0,1,1,1,114,17,1,1,0,2,1,0,0,4,0,0,22,1,113,21,0,54,1,1,3,2,1,2,0,60,0,6,8,0,0,2,1,14,11,3,3,3,0,AekdyCoin
0,1,14.48333333,13.40649718,179,67,869,0,475,0,0.698113208,0,0.546605293,1,1,1,0,0,0,1,0.8,1,5,1,0,3,1,0,0,0.694493783,1,0.85,0,0,0,0,3,3,0,0,40,0.754716981,0,0,1,0,2,0,0,2,5,30,0,13,4,6,0,0,14,2,0,2,9,18,6,2,0,29,4,41,4,0,16,0,7,3,3,100,16,3,3,0,5,3,5,0,4,0,0,24,1,103,23,4,46,3,3,3,2,2,1,0,66,0,9,7,0,0,2,1,8,11,3,3,3,0,AekdyCoin
0,1,13.75641026,13.26656677,231,78,1073,0,577,0,0.739130435,0,0.537744641,53,0.88,0,0.981132075,0.018867925,0,1,0.8,1,16,6,1,7,2,0,0,0.695035461,1,0.85,3,1,7.666666667,5.555555556,1,5,1.333333333,1.777777778,51,0.739130435,0,1,1,0,2,0,0,1,0,31,0,4,5,3,0,0,14,1,0,1,6,12,2,0,0,27,4,42,0,3,17,0,1,1,1,100,12,1,1,0,2,1,3,0,1,0,0,24,1,88,12,3,47,1,1,3,2,1,6,0,62,0,7,8,0,0,2,1,6,11,3,3,5,0,AekdyCoin
0,1,13.15517241,10.07410768,171,54,763,58,78,30,0.68,1,0.178243775,0,0,0,0,0,0,1,0.803418803,1,13,3,0,9,1,0,0,0.69380531,1,0.85,0,0,0,0,3,4,0,0,31,0.62,0,1,1,0,1,0,0,1,4,16,0,0,2,3,0,0,0,1,0,5,1,4,2,0,0,4,2,20,0,0,12,0,1,1,1,74,7,1,1,0,2,1,3,0,6,0,0,22,1,60,16,6,11,1,1,3,0,1,0,0,51,0,4,5,0,0,2,1,14,3,3,3,0,0,AEtheReal
0,1,14.40697674,10.74213406,267,62,1239,88,158,53,0.773333333,1,0.198547215,0,0,0,0,0,0,1,0.803418803,1,26,13,2,10,1,0,0,0.69380531,1,0.85,2,0.5,9.5,3.5,1,4,0,0,50,0.666666667,1,0,1,0,1,0,0,1,0,13,0,1,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,9,0,2,6,0,1,1,1,46,2,1,1,0,2,1,1,0,1,0,0,22,1,34,3,1,4,1,1,3,0,1,0,0,51,0,4,3,0,0,2,1,5,3,3,3,1,0,AEtheReal
0,1,15.42105263,10.51493599,124,50,586,17,65,11,0.5,1,0.139931741,0,0,0,0,0,0,1,0.803418803,1,6,1,0,5,0,0,0,0.69380531,1,0.85,0,0,0,0,3,4,0,0,20,0.625,0,0,1,0,1,0,0,1,8,16,0,2,0,3,0,0,0,1,0,3,1,2,2,0,0,4,2,17,0,0,7,0,1,1,1,66,9,1,1,0,2,1,0,0,7,0,0,22,1,63,19,0,7,1,1,3,0,1,0,0,51,0,4,9,0,0,2,1,15,3,3,3,0,0,AEtheReal
0,1,15.89795918,10.58758503,156,53,779,38,71,21,0.568181818,1,0.139922978,0,0,0,0,0,0,1,0.803418803,1,14,4,2,8,0,0,0,0.69434629,1,0.85,0,0,0,0,3,5,0,0,27,0.613636364,0,0,0,0,1,0,0,1,0,7,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,8,0,0,5,0,1,1,1,35,5,1,1,0,2,1,0,0,3,0,0,22,1,27,6,0,4,1,1,3,0,1,1,0,51,0,4,3,0,0,2,1,8,3,3,3,0,0,AEtheReal
0,1,15.41538462,9.703365385,215,61,1002,63,89,33,0.644067797,1,0.151696607,0,0,0,0,0,0,1,0.803418803,1,17,4,1,12,0,0,0,0.694885362,1,0.85,0,0,0,0,3,7,0,0,35,0.593220339,0,0,1,0,1,0,0,1,8,12,0,4,4,3,0,0,0,1,0,10,1,14,2,0,0,4,2,34,0,0,12,0,1,1,1,101,11,1,1,0,2,1,3,0,5,0,0,22,1,91,10,4,14,1,1,3,0,1,1,0,51,0,4,7,0,0,2,1,11,3,3,3,1,0,AEtheReal
0,1,17.87755102,11.93877551,366,71,1752,137,211,61,0.741573034,1,0.198630137,3,0.9,1,0,0,0,1,0.803418803,1,21,7,2,12,0,0,0,0.697552448,1,0.85,1,1,3,0,1,6,1,0,72,0.808988764,0,0,0,0,1,0,0,1,14,33,6,5,0,3,0,0,0,1,0,14,1,10,2,0,0,4,2,33,0,2,22,0,1,1,1,119,14,1,1,0,2,1,1,0,9,0,0,22,1,121,30,1,18,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,15,3,3,3,0,0,AEtheReal
0,1,14.49382716,9.477314815,278,67,1174,122,141,46,0.689189189,1,0.224020443,0,0,0,0,0,0,1,0.803418803,1,18,5,1,11,1,0,0,0.696864111,1,0.85,0,0,0,0,3,4,0,0,56,0.756756757,0,0,1,0,1,0,2,29,45,211,1,22,12,31,0,0,161,15,2,30,150,89,28,17,7,102,9,338,34,14,141,8,8,16,16,969,146,16,16,0,31,3,12,4,10,0,0,56,16,482,115,13,251,16,16,3,0,16,22,8,679,0,66,5,0,0,242,54,71,92,13,12,1,0,AEtheReal
0,1,12.97222222,9.234350548,198,62,934,86,89,36,0.666666667,1,0.187366167,0,0,0,0,0,0,1,0.803418803,1,14,5,1,8,0,0,0,0.696864111,1,0.85,1,1,30,0,1,5,1,0,39,0.619047619,0,0,1,0,1,0,0,1,8,19,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,11,0,0,13,0,1,1,1,76,9,1,1,0,2,1,0,0,6,0,0,22,1,64,9,0,4,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,13,3,3,3,0,0,AEtheReal
0,1,14.43396226,9.556240929,158,53,765,44,64,21,0.553191489,1,0.141176471,0,0,0,0,0,0,1,0.803418803,1,12,2,1,9,0,0,0,0.696864111,1,0.85,0,0,0,0,3,4,0,0,25,0.531914894,0,0,1,0,1,0,0,1,3,12,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,10,0,0,6,0,1,1,1,47,5,1,1,0,2,1,0,0,2,0,0,22,1,42,8,0,4,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,9,3,3,3,1,0,AEtheReal
0,1,18.27536232,19.03303495,293,57,1261,0,692,0,0.883333333,0,0.548770817,2,1,1,0,0,0,1,0.803418803,1,11,3,0,8,0,0,0,0.696864111,1,0.85,4,0.75,0,0,3,6,1.5,1.5,53,0.883333333,0,0,1,1,1,0,0,1,4,16,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,14,0,0,14,0,1,1,1,68,11,1,1,0,2,1,0,0,5,0,0,22,1,64,12,0,0,1,1,3,0,1,0,0,41,0,6,6,0,0,2,1,11,1,3,3,0,0,afix
0,1,15.09302326,16.34551495,139,36,649,0,347,0,0.861111111,0,0.534668721,1,1,1,0,0,0,0,0.803418803,0,11,5,4,2,0,0,0,0.697391304,1,0.85,4,0.5,0,0,3,4,1,1,31,0.861111111,0,0,1,0,1,0,0,1,0,11,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,8,0,2,7,0,1,1,1,44,9,1,1,0,2,1,0,0,2,0,0,20,1,39,5,0,0,1,1,3,0,1,0,0,41,0,4,4,0,0,2,1,5,1,3,3,0,0,afix
0,1,13.12962963,14.89622642,137,42,709,0,500,0,0.872340426,0,0.705218618,0,0,0,0,0,0,1,0.803418803,1,13,5,2,5,1,0,0,0.697391304,1,0.85,3,1,0,0,3,6,0.333333333,0.444444444,36,0.765957447,0,0,1,0,1,0,0,1,5,24,0,0,1,3,0,0,0,1,0,0,1,4,2,0,0,0,2,29,0,0,15,0,3,1,1,125,11,1,1,0,2,1,1,0,5,0,0,28,6,95,23,1,0,1,1,3,12,1,0,0,82,0,12,9,0,0,20,1,26,6,3,3,2,0,afix
0,1,16.77777778,16.54285714,133,35,604,0,231,0,0.862068966,0,0.382450331,2,1,0,1,0,0,0,0.803418803,0,10,3,3,4,0,0,0,0.697391304,1,0.85,3,1,0,0,3,4,0.333333333,0.444444444,29,1,0,0,1,0,1,0,0,1,0,7,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,8,0,0,8,0,1,1,1,37,7,1,1,0,2,1,0,0,3,0,0,20,1,30,6,0,0,1,1,3,0,1,1,0,40,0,4,4,0,0,2,1,8,1,3,3,0,0,afix
0,1,17.06153846,16.02355769,238,43,1109,0,461,0,0.842105263,0,0.415689811,0,0,0,0,0,0,1,0.803418803,1,11,4,3,4,0,0,0,0.697391304,1,0.85,4,0.75,15.66666667,4.444444444,1,4,1.25,1.375,44,0.771929825,0,0,1,0,1,0,0,1,24,25,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,12,0,1,18,0,1,1,1,91,13,1,1,0,2,1,0,0,7,0,0,20,1,107,23,0,0,1,1,3,0,1,0,0,41,0,4,6,0,0,2,1,15,1,3,3,0,0,afix
0,1,11.79591837,11.58503401,128,42,578,0,276,0,0.80952381,0,0.477508651,0,0,0,0,0,0,1,0.803418803,1,8,3,0,5,0,0,0,0.697391304,1,0.85,4,0.75,0,0,3,4,0.5,0.5,35,0.833333333,0,0,1,0,1,0,0,1,18,50,0,0,0,3,0,0,17,1,0,0,14,5,3,0,0,12,2,48,0,3,34,2,1,1,1,179,23,1,1,0,2,1,1,9,13,0,0,33,11,155,50,1,31,1,1,3,2,1,7,0,86,1,24,4,0,0,18,1,23,12,3,3,1,0,afix
0,1,14.33928571,11.76201299,167,41,803,0,296,0,0.833333333,0,0.368617684,1,0.5,1,0,0,1,1,0.803418803,1,10,5,1,4,0,0,0,0.697391304,1,0.85,4,1,0,0,3,3,0.5,0.5,46,0.958333333,0,0,1,0,1,0,0,1,6,15,3,2,3,3,0,0,0,1,0,3,1,7,2,0,0,0,2,21,0,2,11,0,1,1,1,80,15,1,1,0,2,1,2,0,6,0,0,21,1,90,13,2,3,1,1,3,0,1,0,0,42,0,6,5,0,0,2,1,8,1,3,3,0,0,afix
0,1,19.71830986,16.93138833,295,55,1400,0,517,0,0.822580645,0,0.369285714,3,0.857142857,1,0,0,0.333333333,1,0.803418803,1,12,4,0,7,1,0,0,0.696180556,1,0.85,5,0.8,0,0,3,8,1.6,1.52,51,0.822580645,1,0,1,0,1,0,0,1,0,16,0,0,0,3,0,0,0,1,0,0,1,3,2,0,0,0,2,18,0,4,14,2,1,1,1,72,8,1,1,0,2,1,0,0,2,0,0,23,3,51,12,0,0,1,1,3,0,1,0,0,47,0,8,5,0,0,5,1,6,7,3,3,2,0,afix
0,1,12.51851852,11.64360587,140,43,676,0,274,0,0.673913043,0,0.405325444,2,0.714285714,1,0,0,1,1,0.803418803,1,7,2,0,5,0,0,0,0.696180556,1,0.85,3,1,0,0,3,6,0.333333333,0.444444444,29,0.630434783,0,0,1,0,1,0,0,28,52,280,3,31,24,32,0,8,757,3,35,17,265,241,51,27,7,499,75,1135,25,14,429,8,14,33,33,1828,269,33,33,0,36,4,27,21,38,0,0,108,143,551,169,31,1147,33,33,6,5,19,33,36,763,1,195,13,0,0,246,71,212,513,5,4,9,0,afix
0,1,14.92307692,13.69538462,65,37,388,0,126,0,0.761904762,0,0.324742268,0,0,0,0,0,0,1,0.803418803,1,3,1,0,2,0,0,0,0.696180556,1,0.85,0,0,0,0,3,3,0,0,16,0.761904762,0,0,0,0,1,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,47,7,0,0,0,0,0,0,0,5,0,0,1,0,73,9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,0,0,0,0,0,AguL
0,1,12.48648649,13.17567568,85,34,462,0,336,0,0.852941176,0,0.727272727,0,0,0,0,0,0,1,0.803418803,1,4,0,0,3,1,0,0,0.696180556,1,0.85,0,0,0,0,3,2,0,0,26,0.764705882,0,0,1,0,1,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,35,6,0,0,0,0,0,2,0,2,0,0,2,0,33,11,4,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,10,0,0,0,0,0,AguL
0,1,10.95555556,9.183333333,101,35,493,103,120,35,0.926829268,1,0.452332657,0,0,0,0,0,0,1,0.803418803,1,12,6,4,2,0,0,0,0.696180556,1,0.85,0,0,0,0,3,2,0,0,28,0.682926829,0,0,1,0,1,0,0,0,14,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,12,0,0,11,1,0,0,0,77,11,0,0,0,0,0,0,0,3,0,0,18,1,87,15,0,0,0,0,3,0,0,4,0,34,0,4,10,0,0,2,1,11,1,4,7,0,0,AguL
0,1,14.87096774,10.94888982,462,111,2305,139,371,71,0.637681159,1,0.221258134,0,0,0,0,0,0,1,0.809917355,1,18,6,5,7,0,0,0,0.696180556,1,0.85,9,1,0,0,3,4,0.444444444,0.592592593,80,0.579710145,0,0,1,0,1,0,0,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,6,0,0,0,0,117,10,0,0,0,0,0,1,0,7,0,0,2,0,155,24,1,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,16,0,0,0,0,0,AguL
0,1,14.04615385,10.08407871,341,112,1826,82,258,48,0.561403509,1,0.186199343,0,0,0,0,0,0,1,0.809917355,1,12,4,3,5,0,0,0,0.696707106,1,0.85,9,0.8,0,0,3,3,0.333333333,0.444444444,55,0.48245614,0,0,1,0,1,0,0,0,6,11,0,5,1,0,0,0,0,0,2,4,0,3,0,2,0,0,0,19,0,0,8,3,0,0,0,58,8,0,0,0,0,0,2,0,4,0,0,3,0,68,12,2,4,0,0,0,0,0,3,0,2,0,4,14,0,0,0,0,12,0,0,0,1,0,AguL
0,1,14.74782609,10.35133486,312,101,1696,80,269,43,0.533980583,1,0.205778302,2,1,1,0,0,0,1,0.809917355,1,8,2,2,4,0,0,0,0.696707106,1,0.85,8,1,13.4,11.84,1,4,0.25,0.375,52,0.504854369,0,0,1,0,1,0,0,1,6,11,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,10,0,0,7,0,0,1,1,51,9,1,1,0,2,0,0,0,5,0,0,19,1,49,9,0,0,1,1,3,0,1,0,0,40,0,4,7,0,0,2,1,11,1,3,3,0,0,AguL
0,1,15.57894737,10.9986027,323,103,1776,91,285,43,0.539215686,1,0.211711712,0,0,0,0,0,0,1,0.809917355,1,13,5,2,6,0,0,0,0.696707106,1,0.85,8,1,13.2,11.52,1,6,0.25,0.375,53,0.519607843,0,0,1,0,1,0,0,0,11,34,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,78,12,0,0,0,0,0,1,0,4,0,0,2,0,82,18,2,8,0,0,0,0,0,4,0,1,0,1,4,0,0,0,0,12,0,0,0,2,0,AguL
0,1,23.75342466,20.11648559,719,154,3468,97,648,47,0.422222222,1,0.214821223,0,0,0,0,0,0,1,0.807692308,1,20,8,3,5,4,0,0,0.697231834,1,0.85,19,0.785714286,1.736842105,1.24099723,1,5,1.736842105,1.091412742,102,0.755555556,1,0,1,0,1,0,0,0,20,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,1,0,0,0,63,6,0,0,0,0,0,1,0,4,0,0,2,0,74,9,1,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,12,0,0,0,0,0,AguL
0,1,23.05696203,18.86055793,755,158,3643,152,685,59,0.469387755,1,0.229755696,0,0,0,0,0,0,1,0.807692308,1,26,11,6,7,2,0,0,0.697231834,1,0.85,19,0.785714286,1.736842105,1.24099723,1,5,1.736842105,1.091412742,112,0.761904762,1,0,1,0,1,0,0,0,23,35,1,2,13,22,0,17,5,2,6,0,14,5,18,3,3,10,15,59,7,2,53,1,0,11,11,205,22,11,11,0,13,0,5,10,5,0,0,42,26,139,18,5,20,11,11,3,4,0,2,11,230,0,35,9,0,0,55,9,25,28,4,7,0,0,AguL
0,1,16.07692308,12.8483835,714,123,3344,132,511,84,0.914285714,1,0.192284689,142,0.893333333,0.049295775,0.922535211,0.028169014,0.014084507,1,0.804511278,1,42,27,8,6,1,0,0,0.694827586,1,0.85483871,4,0.75,9.5,8.25,1,5,0.75,0.375,109,0.622857143,0,0,1,0,2,0,0,1,0,13,0,0,14,3,0,0,0,1,0,17,1,6,2,0,1,0,2,34,0,0,13,0,1,1,1,85,15,1,1,0,2,1,8,0,5,0,0,19,1,72,15,20,26,1,1,3,0,1,0,0,40,0,3,5,0,0,2,1,17,1,3,3,0,0,AHA
0,1,16.33333333,13.09859155,232,118,1176,4,164,4,0.649122807,1,0.142857143,1,0.714285714,1,0,0,1,1,0.804511278,1,4,0,0,4,0,0,0,0.694827586,1,0.85483871,2,1,6.5,4.5,1,5,0.5,0.5,33,0.578947368,0,0,0,0,2,0,0,2,110,331,0,42,9,6,0,0,0,2,0,11,2,38,4,0,24,0,0,100,0,0,116,0,5,2,2,836,93,2,2,0,4,5,29,0,79,0,0,6,0,795,174,42,71,2,2,0,0,2,8,0,17,0,8,13,0,0,0,0,88,0,0,0,1,0,AHA
0,1,13.2972973,10.53054424,190,75,984,16,128,15,0.689655172,1,0.146341463,1,0.714285714,1,0,0,1,1,0.804511278,1,9,3,0,6,0,0,0,0.694827586,1,0.85483871,2,1,14.5,11.5,1,5,0.5,0.5,36,0.620689655,0,0,1,0,2,0,0,1,0,23,0,1,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,6,0,5,11,0,1,1,1,60,8,1,1,0,2,1,0,0,1,0,0,19,1,51,7,0,0,1,1,3,0,1,7,0,40,0,3,3,0,0,2,1,5,1,3,3,1,0,AHA
0,1,13.08474576,10.05461394,325,91,1544,28,226,18,0.714285714,1,0.164507772,15,0.928571429,0.466666667,0.533333333,0,0.066666667,1,0.804511278,1,17,7,1,9,0,0,0,0.694827586,1,0.857142857,4,1,13,5.5,1,5,0.75,0.75,61,0.62244898,0,0,1,0,5,0,0,1,6,14,0,0,1,3,0,0,0,1,0,4,1,5,2,0,0,0,0,18,0,0,9,0,1,1,1,62,11,1,1,0,2,1,3,0,6,0,0,2,0,66,18,3,4,1,1,0,0,1,0,0,6,0,0,9,0,0,0,0,15,0,0,0,0,0,AHA
0,1,13.76315789,9.500701754,209,75,1046,12,128,11,0.5625,1,0.133843212,1,0.714285714,1,0,0,1,1,0.804511278,1,9,1,0,8,0,0,0,0.694158076,1,0.857142857,2,1,12,9,1,5,0.5,0.5,36,0.5625,0,0,0,0,3,0,0,1,11,21,0,2,4,3,0,0,0,1,0,4,1,14,2,0,0,0,0,24,0,0,8,0,1,1,1,102,16,1,1,0,2,1,0,0,8,0,0,2,0,109,13,0,4,1,1,0,0,1,0,0,6,0,0,4,0,0,0,0,11,0,0,0,0,0,AHA
0,1,13.67295597,10.96325929,433,119,2174,59,320,55,0.921875,1,0.174333027,105,0.873239437,0.180952381,0.780952381,0.038095238,0.00952381,1,0.804511278,1,26,14,2,9,1,0,0,0.694158076,1,0.859375,3,0.666666667,32,20,1,5,1,0.666666667,87,0.6796875,0,0,0,0,3,0,0,1,3,14,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,5,0,1,4,0,1,1,1,38,8,1,1,0,2,1,0,0,4,0,0,2,0,37,11,0,0,1,1,0,0,1,1,0,6,0,0,5,0,0,0,0,8,0,0,0,0,0,AHA
0,1,12.59139785,9.893174381,233,86,1171,28,147,23,0.753424658,1,0.149444919,3,0.8,1,0,0,0.666666667,1,0.804511278,1,11,2,1,7,1,0,0,0.694158076,1,0.859375,2,1,20.5,18.5,1,5,0.5,0.5,43,0.589041096,0,0,0,0,3,0,0,1,17,23,0,0,3,3,0,0,0,1,0,9,1,4,2,0,0,0,0,22,0,1,9,0,1,1,1,102,15,1,1,0,2,1,2,0,7,0,0,3,0,105,18,3,9,1,1,0,0,1,0,0,7,0,0,4,0,0,0,0,16,0,0,0,0,0,AHA
0,1,14.36842105,11.17894737,218,74,1092,11,135,11,0.62295082,1,0.133699634,1,0.714285714,1,0,0,1,1,0.804511278,1,12,4,0,8,0,0,0,0.694158076,1,0.859375,2,1,12,9,1,5,0.5,0.5,36,0.590163934,0,0,0,0,2,0,0,1,15,34,0,3,1,3,0,0,0,1,0,0,1,3,2,0,0,0,0,10,0,0,13,0,1,1,1,103,18,1,1,0,2,1,0,0,9,0,0,2,0,100,20,0,0,1,1,0,0,1,0,0,6,0,0,4,0,0,0,0,17,0,0,0,0,0,AHA
0,1,15.68811881,13.55748485,693,100,3169,51,442,50,0.948717949,1,0.15556958,99,0.788461538,0.080808081,0.868686869,0.050505051,0.01010101,1,0.804511278,1,38,20,1,17,0,0,0,0.690598291,1,0.859375,6,0.5,22.66666667,7.444444444,1,7,1.5,1.166666667,113,0.724358974,0,0,1,0,2,0,0,1,0,9,0,0,5,3,0,0,0,1,0,12,1,10,2,0,0,0,0,27,0,0,4,0,1,1,1,57,11,1,1,0,2,1,7,0,2,0,0,2,0,49,9,9,17,1,1,0,0,1,2,0,6,0,0,5,0,0,0,0,11,0,0,0,1,0,AHA
0,1,10.41428571,7.939751553,172,66,729,42,191,39,0.770491803,1,0.319615912,0,0,0,0,0,0,1,0.804511278,1,2,0,0,2,0,0,0,0.690598291,1,0.859375,2,1,6,2,1,3,0,0,22,0.360655738,0,0,0,0,1,0,0,1,6,7,0,0,0,3,0,0,0,1,0,0,1,1,2,0,0,0,0,3,0,0,2,0,1,1,1,24,2,1,1,0,2,1,0,0,1,0,0,2,0,35,4,0,0,1,1,0,0,1,0,0,6,0,1,1,0,0,0,0,3,0,0,0,1,0,AHdoc
0,1,15.18181818,11.86892178,138,51,668,29,136,20,0.675675676,1,0.247005988,0,0,0,0,0,0,1,0.804511278,1,4,1,0,2,1,0,0,0.690598291,1,0.859375,1,1,11,0,1,5,1,0,22,0.594594595,0,0,1,0,1,0,0,27,31,208,3,10,27,27,0,11,429,2,12,19,194,166,64,14,5,327,65,812,24,15,328,8,4,41,41,1374,192,41,41,0,43,4,28,77,23,0,0,242,111,476,126,33,737,41,41,0,5,18,23,29,852,1,177,15,0,0,201,93,154,346,3,2,7,0,AHdoc
0,1,16.43548387,14.8188789,237,52,1019,43,231,31,0.764705882,1,0.26889107,0,0,0,0,0,0,1,0.805970149,1,7,3,2,2,0,0,0,0.690598291,1,0.859375,2,1,13,0,1,6,0,0,32,0.62745098,1,0,1,0,1,0,0,2,37,62,1,2,1,5,0,4,13,2,0,11,11,17,26,0,0,29,2,90,0,2,62,1,4,15,15,265,18,15,15,0,17,4,0,71,8,2,0,208,3,302,61,0,41,15,15,0,0,2,4,3,447,12,43,6,0,0,8,24,19,4,7,7,1,0,AHdoc
0,1,25.62962963,18.30769231,148,42,692,13,148,13,0.5,1,0.23265896,2,0.666666667,1,0,0,0,1,0.805970149,1,1,0,0,1,0,0,0,0.690598291,1,0.861538462,2,1,5.5,4.5,1,3,3.5,2.5,21,0.807692308,1,0,1,0,1,0,0,1,26,20,0,1,0,3,0,0,0,1,0,0,1,2,2,0,0,0,2,12,0,1,10,1,1,1,1,88,10,1,1,0,2,1,0,0,4,0,0,19,1,106,36,0,0,1,1,3,2,1,0,0,40,0,4,8,0,0,2,1,19,1,3,3,2,0,AHdoc
0,1,19.05555556,17.30712788,213,63,1029,26,186,22,0.704545455,1,0.206025267,0,0,0,0,0,0,1,0.805970149,1,8,5,1,2,0,0,0,0.69112628,1,0.861538462,3,1,7.333333333,2.222222222,1,4,0.666666667,0.888888889,35,0.795454545,0,0,1,0,1,0,0,30,30,232,1,87,19,157,3,15,354,18,24,31,295,114,329,45,11,263,35,690,69,6,386,14,28,79,79,1164,69,79,79,0,97,15,17,38,10,0,2,75,157,601,213,21,570,79,79,3,23,16,38,129,884,5,193,12,0,0,678,608,138,297,10,6,10,0,AHdoc
0,1,22.632,20.82851613,648,67,2829,128,642,91,0.970588235,1,0.272180983,7,1,1,0,0,0,1,0.805970149,0,30,28,0,2,0,0,0,0.69112628,1,0.861538462,5,0.6,18.8,12.08,1,5,0.8,0.96,102,1,0,0,1,0,1,0,0,1,8,16,0,0,0,3,0,0,1,1,0,0,1,7,2,0,0,1,2,23,0,0,6,0,1,1,1,89,8,1,1,0,2,1,0,0,4,0,0,36,1,73,7,0,2,1,1,3,0,1,0,8,87,12,6,5,0,0,2,1,6,9,9,9,1,0,AHdoc
